2145,30558525
2146,4204339
2147,2951700
2148,3913042
2149,4309790
2150,2603649
2151,31288765
2152,5584400
2153,3886294
2154,4071284
2155,4381937
2156,8204705
2157,30488205
2158,3573326
2159,2604975
2160,4152253
2161,4074795
2162,2334774
2163,3072169
2164,3397448
2165,4189582
2166,30442480
2167,2584058
2168,31340985
2169,2776748
2170,4369827
2171,31340982
2172,30488202
2173,31952576
2174,2944162
2175,2949854
2176,3373007
2177,2575585
2178,2641051
2179,4633491
2180,30232778
2181,5622359
2182,4036082
2183,31798464
2184,32081871
2185,31149418
2186,5743804
2187,4004021
2188,32171791
2189,4036019
2190,5628083
2191,30675647
2192,3889745
2193,83437
2194,30755375
2195,3051202
2196,4686392
2197,4025363
2198,4071267
2199,4004023
2200,4300927
2201,4004024
2202,4157526
2203,4004026
2204,2949405
2205,2705548
2206,3532821
2207,3854238
2208,30806536
2209,31952592
2210,7861392
2211,3714473
2212,3866219
2213,31478848
2214,31286161
2215,30035555
2216,5717521
2217,3164251
2218,3809215
2219,8026677
2220,4188687
2221,4774996
2222,4532820
2223,2588847
2224,31524320
2225,31674786
2226,31777113
2227,30568339
2228,30568338
2229,5725591
2230,30568337
2231,3403761
2232,3681993
2233,3689468
2234,4060136
2235,4081054
2236,2626713
2237,7886210
2238,3551105
2239,5413548
2240,5610344
2241,8109412
2242,5610343
2243,4312933
2244,31674785
2245,4047160
2246,3293345
2247,3699257
2248,3843565
2249,31453551
2250,3053852
